donation_id,donor_id,donation_date,amount,fund,payment_method,recurring
D823359,U287,2025-07-27,167.32,Missions,Check,FALSE
D401076,U609,2025-07-27,55.67,General,Check,TRUE
D567927,U297,2025-07-27,55.57,General,Online,FALSE
D733455,U370,2025-07-27,41.65,General,Cash,TRUE
D670637,U242,2025-07-27,129.16,General,Online,TRUE
D934270,U314,2025-07-27,72.9,General,Check,TRUE
D413200,U277,2025-07-27,376.54,General,Online,FALSE
D340904,U951,2025-07-27,47.58,Building,Check,TRUE
D298081,U425,2025-07-27,152.46,Missions,Check,TRUE
D505272,U350,2025-07-27,40.07,General,Online,TRUE
D376278,U762,2025-07-27,118.51,Missions,Online,FALSE
D174060,U740,2025-07-27,118.31,General,Online,FALSE
D166192,U812,2025-07-27,165.28,Building,Check,TRUE
D722724,U764,2025-07-27,201.11,General,Online,FALSE
D695149,U595,2025-07-27,77.82,General,Cash,TRUE
D402143,U191,2025-07-27,354.69,Building,Online,TRUE
D453357,U850,2025-07-27,51.71,Building,Online,TRUE
D203427,U133,2025-07-27,170.82,Building,Online,TRUE
D781398,U982,2025-07-27,39.46,General,Online,TRUE
D677307,U123,2025-07-27,54.07,Building,Online,FALSE
D717407,U228,2025-07-27,155.6,General,Check,TRUE
D414225,U717,2025-07-27,73.2,General,Check,TRUE
D314199,U927,2025-07-27,110.6,Missions,Cash,TRUE
D172188,U268,2025-07-27,81.11,Missions,Online,FALSE
D858860,U394,2025-07-27,111.05,General,Cash,TRUE
D982065,U164,2025-07-27,43.43,Building,Check,TRUE
D864072,U530,2025-07-27,67.11,General,Online,TRUE
D356833,U272,2025-07-27,110.76,Missions,Online,FALSE
D621930,U681,2025-07-27,54.78,General,Online,TRUE
D526423,U625,2025-07-27,208.4,General,Check,TRUE
D213510,U676,2025-07-27,196.25,General,Online,TRUE
D874938,U630,2025-07-27,261.56,General,Online,TRUE
D512778,U261,2025-07-27,67.04,General,Online,FALSE
D225312,U833,2025-07-27,51.58,General,Cash,FALSE
D830427,U263,2025-07-27,112.92,General,Check,TRUE
D137949,U873,2025-07-27,495.09,General,Check,FALSE
D252987,U336,2025-07-27,99.99,General,Check,TRUE
D630050,U592,2025-07-27,129.94,Building,Check,TRUE
D611114,U424,2025-07-27,201.46,General,Online,FALSE
D420510,U101,2025-07-27,93.01,Missions,Online,FALSE
D857076,U692,2025-07-27,73.28,General,Check,TRUE
D848862,U535,2025-07-27,325.41,Building,Online,FALSE
D152140,U674,2025-07-27,91.44,Missions,Check,TRUE
D623659,U269,2025-07-27,267.01,General,Check,TRUE
D789035,U164,2025-07-27,97.22,Missions,Online,FALSE
D952341,U457,2025-07-27,149.45,General,Cash,TRUE
D200975,U667,2025-07-27,186.86,General,Cash,TRUE
D677675,U770,2025-07-27,182.2,General,Online,FALSE
D729432,U707,2025-07-27,116.11,Missions,Online,TRUE
D900798,U316,2025-07-27,154.34,General,Cash,TRUE
D985180,U664,2025-07-27,172.03,General,Check,FALSE
D329292,U311,2025-07-27,54.04,Missions,Online,TRUE
D327696,U599,2025-07-27,652.92,General,Online,FALSE
D665914,U714,2025-07-27,60.7,Building,Cash,TRUE
D622594,U239,2025-07-27,130.99,General,Online,FALSE
D379109,U884,2025-08-03,114.42,Building,Online,FALSE
D806289,U595,2025-08-03,68.27,General,Online,TRUE
D416858,U602,2025-08-03,113.62,General,Online,TRUE
D727753,U867,2025-08-03,165.27,Missions,Online,FALSE
D523153,U985,2025-08-03,130.08,Missions,Check,TRUE
D284327,U644,2025-08-03,80.69,Missions,Online,TRUE
D767170,U186,2025-08-03,147.25,General,Check,TRUE
D556591,U771,2025-08-03,153.77,General,Check,FALSE
D773738,U306,2025-08-03,275.07,General,Online,TRUE
D105925,U842,2025-08-03,189.47,Missions,Online,FALSE
D255612,U624,2025-08-03,54.9,General,Check,TRUE
D996083,U774,2025-08-03,252.41,Missions,Online,FALSE
D449814,U416,2025-08-03,45.52,Missions,Online,TRUE
D234334,U651,2025-08-03,190.44,Missions,Check,FALSE
D812734,U607,2025-08-03,137.18,Missions,Online,TRUE
D334098,U450,2025-08-03,85.66,Building,Online,TRUE
D152408,U871,2025-08-03,81.41,General,Check,TRUE
D642747,U822,2025-08-03,185.16,Missions,Check,TRUE
D753052,U453,2025-08-03,108.51,General,Online,TRUE
D797950,U526,2025-08-03,66.25,General,Online,TRUE
D206448,U562,2025-08-03,79.4,General,Online,TRUE
D103304,U921,2025-08-03,110.23,Benevolence,Cash,TRUE
D225403,U597,2025-08-03,78.02,Building,Check,FALSE
D110369,U416,2025-08-03,61.58,General,Check,TRUE
D914587,U713,2025-08-03,45.93,Missions,Online,TRUE
D528834,U137,2025-08-03,131.95,General,Check,FALSE
D452748,U173,2025-08-03,138.29,General,Online,FALSE
D722575,U588,2025-08-03,126.03,General,Online,TRUE
D492739,U769,2025-08-03,142.72,Missions,Check,TRUE
D676674,U753,2025-08-03,35.03,General,Online,TRUE
D199976,U445,2025-08-03,348.64,Missions,Online,TRUE
D593735,U364,2025-08-03,61.25,General,Check,TRUE
D293441,U809,2025-08-03,128.82,General,Check,TRUE
D632570,U783,2025-08-03,98.03,Missions,Online,FALSE
D609125,U544,2025-08-03,38.93,General,Check,FALSE
D249459,U566,2025-08-03,236.4,Missions,Online,TRUE
D715211,U605,2025-08-03,57.53,Building,Online,TRUE
D341720,U337,2025-08-03,144.57,Missions,Check,FALSE
D504188,U436,2025-08-03,94.56,Benevolence,Online,TRUE
D699860,U733,2025-08-03,72.21,Missions,Cash,TRUE
D426897,U244,2025-08-03,49.78,General,Online,FALSE
D297128,U873,2025-08-03,90.29,General,Online,TRUE
D359565,U846,2025-08-03,70.07,General,Cash,TRUE
D992170,U104,2025-08-03,194.71,General,Online,FALSE
D369496,U671,2025-08-03,102.81,Building,Check,FALSE
D154671,U394,2025-08-03,86.23,General,Online,FALSE
D310753,U786,2025-08-03,112.21,General,Check,FALSE
D887207,U856,2025-08-03,93.15,General,Online,FALSE
D730169,U888,2025-08-03,79.89,General,Online,TRUE
D284646,U333,2025-08-03,70.69,General,Check,FALSE
D112892,U132,2025-08-03,77.43,Missions,Check,FALSE
D884208,U969,2025-08-03,219.72,General,Check,FALSE
D245674,U720,2025-08-03,222.53,Missions,Online,FALSE
D977163,U975,2025-08-03,647.36,General,Check,FALSE
D880288,U732,2025-08-03,178.05,General,Online,FALSE
D774674,U293,2025-08-03,199.75,General,Online,FALSE
D744410,U326,2025-08-03,134.26,General,Cash,FALSE
D302378,U424,2025-08-03,45.6,General,Online,TRUE
D749036,U360,2025-08-10,89.24,General,Online,FALSE
D188358,U600,2025-08-10,140.44,General,Check,FALSE
D786583,U379,2025-08-10,130.94,General,Online,FALSE
D151998,U310,2025-08-10,100.47,Missions,Online,FALSE
D904880,U940,2025-08-10,85.89,General,Online,FALSE
D873147,U563,2025-08-10,129.1,General,Online,FALSE
D441810,U130,2025-08-10,346.35,General,Online,FALSE
D521204,U143,2025-08-10,106.09,Building,Online,TRUE
D552469,U661,2025-08-10,93.54,General,Online,FALSE
D662461,U804,2025-08-10,168.99,General,Online,FALSE
D336026,U128,2025-08-10,152.49,Building,Online,FALSE
D266505,U846,2025-08-10,143.34,General,Check,TRUE
D553144,U103,2025-08-10,111.17,General,Online,FALSE
D375283,U705,2025-08-10,24.38,Missions,Check,TRUE
D269702,U576,2025-08-10,294.59,General,Online,FALSE
D780770,U726,2025-08-10,121.68,Building,Check,TRUE
D109468,U750,2025-08-10,278.8,General,Online,FALSE
D859557,U404,2025-08-10,240.8,General,Check,TRUE
D501313,U690,2025-08-10,61.07,General,Check,FALSE
D998843,U149,2025-08-10,88.7,General,Online,FALSE
D752828,U414,2025-08-10,74.31,General,Check,TRUE
D249616,U212,2025-08-10,108.51,General,Online,FALSE
D993407,U118,2025-08-10,82.29,General,Online,TRUE
D758727,U845,2025-08-10,168.63,General,Online,FALSE
D925834,U250,2025-08-10,610.6,General,Cash,FALSE
D972486,U229,2025-08-10,70.82,Missions,Online,FALSE
D640542,U166,2025-08-10,86.05,General,Cash,FALSE
D441442,U620,2025-08-10,120.47,General,Online,FALSE
D456949,U220,2025-08-10,104.32,Missions,Check,TRUE
D688762,U449,2025-08-10,205.47,Building,Online,FALSE
D195290,U886,2025-08-10,179.89,Missions,Online,FALSE
D705017,U479,2025-08-10,77.41,General,Check,TRUE
D858375,U433,2025-08-10,73.62,General,Online,FALSE
D387519,U341,2025-08-10,42.8,Building,Check,FALSE
D457174,U736,2025-08-10,104.54,General,Check,TRUE
D224924,U539,2025-08-10,23.48,Missions,Online,FALSE
D988738,U605,2025-08-10,74.14,General,Online,FALSE
D778123,U803,2025-08-10,190.5,General,Online,TRUE
D250144,U482,2025-08-10,117.97,General,Cash,FALSE
D438142,U273,2025-08-10,173.46,General,Check,TRUE
D389666,U415,2025-08-10,78.67,General,Online,TRUE
D547055,U652,2025-08-10,161.83,General,Online,FALSE
D420772,U868,2025-08-10,120.59,Building,Online,TRUE
D486012,U288,2025-08-10,564.16,General,Online,TRUE
D897726,U934,2025-08-10,80.87,General,Online,FALSE
D441656,U776,2025-08-10,79.31,General,Online,FALSE
D398832,U795,2025-08-10,26.78,General,Online,FALSE
D588920,U941,2025-08-10,52.05,Missions,Check,TRUE
D457122,U751,2025-08-10,41.32,General,Online,FALSE
D609444,U622,2025-08-10,111.8,General,Online,FALSE
D723564,U242,2025-08-10,78.95,General,Online,FALSE
D365896,U544,2025-08-10,161.22,General,Online,TRUE
D803826,U126,2025-08-10,182.84,Building,Check,TRUE
D656342,U406,2025-08-10,51.24,General,Check,FALSE
D323193,U921,2025-08-10,371.49,General,Online,TRUE
D620428,U967,2025-08-10,48.6,General,Cash,TRUE
D777725,U443,2025-08-17,48.61,General,Check,FALSE
D796318,U877,2025-08-17,112.33,Benevolence,Online,FALSE
D770960,U369,2025-08-17,160.82,General,Check,FALSE
D579566,U612,2025-08-17,231.11,Building,Check,TRUE
D935634,U426,2025-08-17,136.21,General,Online,TRUE
D190034,U666,2025-08-17,98.76,General,Online,TRUE
D113122,U715,2025-08-17,121.08,General,Check,FALSE
D341850,U692,2025-08-17,112.69,General,Cash,TRUE
D455989,U211,2025-08-17,103.53,Missions,Online,FALSE
D874800,U246,2025-08-17,40.72,Building,Cash,TRUE
D798426,U805,2025-08-17,365.73,General,Online,TRUE
D363514,U485,2025-08-17,263.79,Missions,Check,TRUE
D971536,U522,2025-08-17,186.76,Building,Online,FALSE
D695135,U918,2025-08-17,40.09,Building,Online,FALSE
D459875,U391,2025-08-17,195.65,General,Online,TRUE
D111253,U529,2025-08-17,33.73,General,Online,FALSE
D345177,U285,2025-08-17,126.18,General,Cash,FALSE
D853856,U762,2025-08-17,83.84,General,Online,TRUE
D867122,U979,2025-08-17,170.54,General,Check,TRUE
D394531,U753,2025-08-17,110.6,General,Online,TRUE
D952493,U210,2025-08-17,124.09,General,Online,FALSE
D658129,U964,2025-08-17,105.03,General,Online,TRUE
D706546,U426,2025-08-17,105.5,General,Online,TRUE
D449034,U542,2025-08-17,126.52,General,Online,TRUE
D202908,U787,2025-08-17,129.55,General,Online,FALSE
D839411,U400,2025-08-17,124.26,Benevolence,Online,FALSE
D324798,U720,2025-08-17,154.98,General,Online,TRUE
D159075,U828,2025-08-17,58.7,Benevolence,Online,TRUE
D512228,U296,2025-08-17,78.07,Missions,Online,FALSE
D275172,U818,2025-08-17,192.43,Benevolence,Cash,TRUE
D924071,U628,2025-08-17,154.32,General,Online,TRUE
D211430,U829,2025-08-17,96.44,Benevolence,Online,TRUE
D970275,U283,2025-08-17,179.22,General,Check,FALSE
D587571,U502,2025-08-17,192.22,General,Online,FALSE
D321638,U198,2025-08-17,57.45,General,Online,FALSE
D517996,U615,2025-08-17,137.38,Building,Online,FALSE
D395027,U374,2025-08-17,92.94,Building,Online,TRUE
D873163,U969,2025-08-17,62.95,Missions,Online,TRUE
D998408,U957,2025-08-17,82.29,Benevolence,Online,FALSE
D155575,U585,2025-08-17,139.24,General,Online,TRUE
D761171,U959,2025-08-17,76.26,General,Online,TRUE
D550820,U622,2025-08-17,139.73,Building,Check,TRUE
D304578,U958,2025-08-17,105.78,General,Online,TRUE
D634657,U254,2025-08-17,83.06,Building,Online,TRUE
D308873,U863,2025-08-17,64.82,Missions,Check,TRUE
D972695,U478,2025-08-17,149.2,Benevolence,Online,TRUE
D274930,U955,2025-08-17,91.11,Benevolence,Online,TRUE
D525177,U768,2025-08-24,156.64,General,Online,FALSE
D739595,U278,2025-08-24,286.22,General,Online,FALSE
D530960,U799,2025-08-24,160.58,General,Online,TRUE
D115847,U532,2025-08-24,249.08,General,Online,TRUE
D836858,U365,2025-08-24,327.92,General,Online,TRUE
D780786,U826,2025-08-24,95.15,General,Online,TRUE
D384944,U685,2025-08-24,447.03,General,Online,FALSE
D450240,U135,2025-08-24,275.14,Missions,Check,TRUE
D592873,U827,2025-08-24,161.98,General,Online,FALSE
D568272,U760,2025-08-24,60.54,General,Cash,TRUE
D937438,U434,2025-08-24,38.64,Missions,Online,TRUE
D763787,U553,2025-08-24,162.03,Missions,Check,TRUE
D844552,U549,2025-08-24,193.49,General,Online,TRUE
D668386,U137,2025-08-24,81.25,General,Online,TRUE
D579624,U708,2025-08-24,123.02,Building,Online,FALSE
D499219,U518,2025-08-24,55.26,Missions,Online,FALSE
D593644,U521,2025-08-24,57.68,Missions,Online,TRUE
D961074,U468,2025-08-24,46.8,Benevolence,Online,FALSE
D796554,U981,2025-08-24,110.86,General,Check,FALSE
D662705,U616,2025-08-24,137.83,General,Online,FALSE
D123037,U758,2025-08-24,87.46,General,Online,FALSE
D692917,U689,2025-08-24,148.72,Building,Online,FALSE
D569267,U275,2025-08-24,61.8,General,Online,FALSE
D106134,U130,2025-08-24,244.07,Benevolence,Cash,TRUE
D208920,U337,2025-08-24,189.82,Building,Online,TRUE
D930281,U183,2025-08-24,159.33,General,Online,FALSE
D961200,U420,2025-08-24,159.83,Benevolence,Online,TRUE
D126604,U980,2025-08-24,203.8,Missions,Check,FALSE
D493182,U289,2025-08-24,114.35,General,Online,FALSE
D342415,U196,2025-08-24,64.17,Building,Check,TRUE
D705943,U597,2025-08-24,33.92,General,Cash,TRUE
D407135,U271,2025-08-24,45.09,Benevolence,Check,FALSE
D817773,U286,2025-08-24,134.05,General,Online,FALSE
D471052,U908,2025-08-24,159.47,General,Online,FALSE
D731912,U896,2025-08-24,79.09,Missions,Online,FALSE
D899415,U374,2025-08-24,118.63,General,Check,FALSE
D507050,U623,2025-08-24,170.01,General,Check,TRUE
D878659,U665,2025-08-24,148.73,General,Online,TRUE
D650653,U585,2025-08-24,55.53,General,Check,TRUE
D334237,U885,2025-08-24,218.31,Building,Check,FALSE
D434403,U123,2025-08-24,173.72,Missions,Cash,TRUE
D288575,U192,2025-08-24,111.17,Missions,Check,TRUE
D908158,U777,2025-08-24,90.38,General,Check,TRUE
D916279,U729,2025-08-24,142.01,General,Online,FALSE
D836383,U229,2025-08-24,58.18,General,Online,TRUE
D916970,U493,2025-08-24,54.3,Missions,Online,TRUE
D556716,U935,2025-08-24,132,Building,Check,FALSE
D246125,U591,2025-08-24,178.47,Benevolence,Online,TRUE
D634839,U496,2025-08-24,148.93,Benevolence,Online,FALSE
D629650,U438,2025-08-24,146.75,General,Online,TRUE
D365267,U560,2025-08-24,112.94,Building,Online,TRUE
D943038,U230,2025-08-24,449.13,General,Check,TRUE
D378115,U935,2025-08-24,211.77,General,Check,TRUE
D310676,U104,2025-08-24,131.9,General,Check,TRUE
D711085,U970,2025-08-24,63.57,General,Online,TRUE
D170879,U300,2025-08-24,267.56,General,Online,FALSE
D311156,U898,2025-08-24,131.1,General,Online,TRUE
D911678,U259,2025-08-24,139.92,Benevolence,Online,TRUE
D149050,U637,2025-08-24,107.51,General,Check,FALSE
D736614,U882,2025-08-24,213.9,Missions,Online,TRUE
D724089,U971,2025-08-24,110.51,Missions,Check,TRUE
D663212,U698,2025-08-24,58.84,General,Online,TRUE
D181879,U386,2025-08-24,67.04,General,Check,FALSE
D332397,U467,2025-08-24,177.26,General,Online,TRUE
D764516,U704,2025-08-24,85.77,Missions,Online,FALSE
D916170,U753,2025-08-24,195.63,General,Online,TRUE
D737660,U883,2025-08-24,47.21,Benevolence,Cash,FALSE
D632590,U773,2025-08-24,164.81,General,Online,FALSE
D983569,U970,2025-08-24,102.97,General,Online,TRUE
D325758,U820,2025-08-24,39.82,General,Online,TRUE
D710627,U690,2025-08-24,102.8,Missions,Cash,TRUE
D141686,U777,2025-08-24,223.22,General,Check,TRUE
D674153,U421,2025-08-24,82.62,General,Online,TRUE
D417758,U836,2025-08-24,195.8,General,Online,TRUE
D773413,U568,2025-08-24,212.71,Missions,Cash,FALSE
D453900,U881,2025-08-31,254.65,General,Online,TRUE
D439654,U458,2025-08-31,166.19,Missions,Online,FALSE
D195005,U221,2025-08-31,141.31,General,Online,TRUE
D988149,U285,2025-08-31,56.68,Building,Check,TRUE
D450453,U588,2025-08-31,144.61,General,Online,TRUE
D849864,U616,2025-08-31,229.91,General,Online,FALSE
D317893,U404,2025-08-31,76.66,General,Online,TRUE
D284477,U911,2025-08-31,146.94,Missions,Online,FALSE
D360497,U200,2025-08-31,376.13,General,Online,FALSE
D961767,U518,2025-08-31,86.95,General,Online,TRUE
D697460,U573,2025-08-31,128.2,General,Check,TRUE
D560289,U950,2025-08-31,234.7,General,Online,TRUE
D338178,U150,2025-08-31,484.72,General,Online,TRUE
D836594,U110,2025-08-31,255.51,General,Online,TRUE
D166551,U911,2025-08-31,127.62,Missions,Online,FALSE
D102073,U326,2025-08-31,26.36,General,Check,TRUE
D985316,U529,2025-08-31,130.85,General,Cash,TRUE
D400288,U746,2025-08-31,215.64,General,Check,TRUE
D110818,U869,2025-08-31,237.4,General,Online,TRUE
D605192,U415,2025-08-31,71.71,Building,Online,FALSE
D702212,U590,2025-08-31,123.45,Missions,Online,FALSE
D349547,U973,2025-08-31,153.26,General,Online,FALSE
D432327,U188,2025-08-31,84.41,Missions,Online,FALSE
D222491,U454,2025-08-31,116.69,Missions,Online,FALSE
D165520,U462,2025-08-31,30.97,Building,Online,TRUE
D445875,U423,2025-08-31,147.85,General,Online,FALSE
D884243,U168,2025-08-31,320.93,General,Online,FALSE
D748986,U183,2025-08-31,330.25,General,Online,TRUE
D377521,U264,2025-08-31,253.68,General,Online,FALSE
D113713,U776,2025-08-31,135.06,General,Check,TRUE
D169449,U789,2025-08-31,119.67,General,Check,TRUE
D281929,U200,2025-08-31,41.36,Missions,Online,TRUE
D669544,U275,2025-08-31,365.28,General,Check,TRUE
D815831,U510,2025-08-31,134.94,General,Cash,TRUE
D192911,U554,2025-08-31,99.64,General,Check,TRUE
D657061,U307,2025-08-31,165.76,Benevolence,Online,TRUE
D828419,U800,2025-08-31,628.69,General,Online,TRUE
D447103,U897,2025-08-31,35.78,Missions,Check,TRUE
D618575,U568,2025-08-31,171.53,Missions,Online,FALSE
D595308,U145,2025-08-31,163.3,Missions,Online,TRUE
D793582,U872,2025-08-31,107.43,General,Online,FALSE
D942149,U991,2025-08-31,214.04,General,Online,TRUE
D798495,U676,2025-08-31,215,Missions,Check,FALSE
D448580,U617,2025-08-31,130.23,Building,Online,TRUE
D625346,U753,2025-08-31,109.91,Missions,Online,TRUE
D164943,U286,2025-08-31,166.69,Benevolence,Online,TRUE
D238519,U926,2025-08-31,73.59,Building,Online,FALSE
D462645,U694,2025-08-31,165.18,General,Online,TRUE
D156354,U859,2025-08-31,104.04,Building,Check,TRUE
D425065,U625,2025-08-31,681.98,General,Online,TRUE
D574565,U460,2025-08-31,86.08,Missions,Check,FALSE
D998878,U830,2025-08-31,151.32,Missions,Online,FALSE
D254331,U538,2025-08-31,193.78,Building,Online,TRUE
D631641,U601,2025-08-31,775.13,Building,Online,FALSE
D762385,U132,2025-08-31,184.9,Missions,Online,TRUE
D245252,U595,2025-08-31,121.58,General,Online,TRUE
D699373,U229,2025-08-31,124.65,General,Online,TRUE
D113037,U580,2025-08-31,288.52,General,Online,TRUE
D300709,U647,2025-08-31,58.78,General,Check,FALSE
D828869,U904,2025-08-31,122.76,Missions,Online,FALSE
D874500,U289,2025-08-31,164.31,Benevolence,Online,FALSE
D461237,U941,2025-08-31,179.64,General,Online,TRUE
D600584,U535,2025-08-31,135.17,Building,Online,FALSE
D924472,U129,2025-08-31,286.29,General,Online,TRUE
D957953,U659,2025-08-31,112.84,General,Online,TRUE
D151657,U755,2025-09-07,52.27,General,Online,TRUE
D391784,U468,2025-09-07,31.19,General,Online,TRUE
D965821,U918,2025-09-07,343.74,General,Cash,FALSE
D898275,U997,2025-09-07,364.98,General,Check,TRUE
D485099,U237,2025-09-07,78.4,Missions,Online,TRUE
D921585,U963,2025-09-07,191.38,General,Online,TRUE
D427649,U795,2025-09-07,89.68,General,Check,FALSE
D503006,U235,2025-09-07,259.5,General,Online,TRUE
D487003,U420,2025-09-07,156.68,General,Online,FALSE
D981805,U572,2025-09-07,45.69,General,Online,TRUE
D517032,U896,2025-09-07,88.02,General,Online,FALSE
D360861,U339,2025-09-07,188.01,General,Online,FALSE
D523235,U609,2025-09-07,61.9,General,Online,FALSE
D959347,U754,2025-09-07,258.66,General,Online,FALSE
D839067,U253,2025-09-07,113.03,General,Online,TRUE
D751338,U248,2025-09-07,123.6,Building,Online,FALSE
D706600,U366,2025-09-07,118.22,General,Check,FALSE
D618584,U938,2025-09-07,66.08,General,Online,TRUE
D419718,U852,2025-09-07,75.15,Missions,Check,TRUE
D892326,U917,2025-09-07,69.31,General,Online,TRUE
D233494,U131,2025-09-07,106.43,General,Online,TRUE
D507975,U644,2025-09-07,232.63,Building,Check,FALSE
D379378,U151,2025-09-07,223.49,General,Online,TRUE
D509687,U950,2025-09-07,148.27,Missions,Online,FALSE
D880434,U369,2025-09-07,105.05,General,Online,TRUE
D400309,U189,2025-09-07,294.62,General,Check,TRUE
D419165,U479,2025-09-07,61.36,Building,Online,FALSE
D136977,U569,2025-09-07,77.13,General,Online,TRUE
D190046,U514,2025-09-07,332.49,General,Check,TRUE
D586296,U544,2025-09-07,733.2,General,Online,TRUE
D465972,U865,2025-09-07,57.28,Missions,Online,FALSE
D880581,U119,2025-09-07,207.58,Building,Online,TRUE
D605299,U566,2025-09-07,262.32,General,Online,TRUE
D964664,U412,2025-09-07,56.87,General,Online,TRUE
D459504,U365,2025-09-07,90.06,General,Online,TRUE
D204449,U319,2025-09-07,104.83,Missions,Check,FALSE
D100032,U373,2025-09-07,48.43,Benevolence,Online,FALSE
D230366,U759,2025-09-07,261.82,Missions,Online,FALSE
D623433,U331,2025-09-07,78.4,General,Online,TRUE
D722650,U100,2025-09-07,66.91,General,Online,TRUE
D761335,U865,2025-09-07,159.4,General,Check,TRUE
D461947,U194,2025-09-07,43.05,Building,Online,FALSE
